CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Label
13081,11,28,56838.37,3,Champions
13082,125,21,7335.75,3,Champions
13083,3,3,395.43,0,Promising
13084,491,1,122.39999999999999,2,Lost Customers
13085,157,8,2433.28,1,At Risk
13086,382,1,439.33000000000004,2,Lost Customers
13087,725,1,313.64,2,Lost Customers
13088,416,1,236.11,2,Lost Customers
13089,2,203,113507.24,3,Champions
13090,8,24,13094.69,3,Champions
13091,27,3,2321.82,0,Promising
13092,70,12,2140.28,1,At Risk
13093,275,55,54144.25,3,Champions
13094,20,13,2209.44,3,Champions
13095,70,1,74.39999999999999,2,Lost Customers
13096,393,1,419.70000000000005,2,Lost Customers
13097,32,28,13389.22,3,Champions
13098,0,28,28882.44,3,Champions
13099,98,1,207.35999999999999,2,Lost Customers
13101,233,4,695.4,1,At Risk
13102,0,37,11380.1,3,Champions
13103,39,3,709.64,0,Promising
13104,2,9,1709.1,3,Champions
13105,435,1,72.0,2,Lost Customers
13106,132,2,603.46,2,Lost Customers
13107,43,9,5253.07,3,Champions
13108,372,2,748.46,2,Lost Customers
13109,59,3,1134.03,0,Promising
13110,30,12,2957.4700000000003,3,Champions
13111,718,1,321.88000000000005,2,Lost Customers
13112,540,1,20.6,2,Lost Customers
13113,0,37,18252.76,3,Champions
13114,730,1,234.38,2,Lost Customers
13115,11,10,5494.7,3,Champions
13116,137,1,501.14,2,Lost Customers
13117,21,18,2255.66,3,Champions
13118,19,9,2415.41,3,Champions
13119,668,1,134.9,2,Lost Customers
13120,238,1,30.599999999999998,2,Lost Customers
13121,268,1,283.73,2,Lost Customers
13122,93,2,922.39,1,At Risk
13123,472,2,506.75,2,Lost Customers
13124,89,4,4782.45,1,At Risk
13125,523,1,158.57,2,Lost Customers
13126,4,13,3774.81,3,Champions
13127,77,1,259.17,2,Lost Customers
13128,630,1,263.5,2,Lost Customers
13129,451,2,233.25,2,Lost Customers
13130,93,1,64.0,2,Lost Customers
13131,22,7,3313.77,3,Champions
13132,261,1,77.3,2,Lost Customers
13133,273,3,200.45000000000002,2,Lost Customers
13134,85,6,2475.23,1,At Risk
13135,196,2,3371.45,1,At Risk
13136,55,13,6274.56,3,Champions
13137,10,16,7712.7,3,Champions
13138,21,7,1274.01,0,Promising
13139,15,8,8202.98,3,Champions
13140,107,5,1056.17,1,At Risk
13141,84,17,7668.58,3,Champions
13142,18,1,307.09,0,Promising
13143,584,1,405.1,2,Lost Customers
13144,332,2,135.35,2,Lost Customers
13145,39,7,1128.52,1,At Risk
13146,25,1,228.91,0,Promising
13147,9,4,712.8000000000001,0,Promising
13148,28,26,8621.81,3,Champions
13149,13,4,1676.06,0,Promising
13150,483,3,449.96999999999997,2,Lost Customers
13151,295,3,2580.7400000000002,1,At Risk
13152,416,7,2146.38,1,At Risk
13153,5,1,486.22,0,Promising
13154,398,3,1624.84,1,At Risk
13155,32,6,1370.48,1,At Risk
13156,384,3,1586.54,1,At Risk
13157,48,9,5687.36,3,Champions
13158,94,5,1508.18,1,At Risk
13159,8,4,1437.85,0,Promising
13160,21,1,91.8,0,Promising
13161,312,2,478.88,2,Lost Customers
13162,121,16,9275.49,3,Champions
13163,609,1,17.65,2,Lost Customers
13164,568,2,372.2,2,Lost Customers
13165,45,3,1451.16,0,Promising
13166,282,2,884.18,2,Lost Customers
13167,18,5,1125.15,0,Promising
13168,35,5,1875.31,1,At Risk
13169,63,3,840.08,0,Promising
13170,26,1,116.00999999999999,0,Promising
13171,21,3,468.41,0,Promising
13172,399,1,69.6,2,Lost Customers
13173,3,11,2473.41,3,Champions
13174,15,12,8078.87,3,Champions
13175,581,2,831.45,2,Lost Customers
13176,45,1,492.84,0,Promising
13177,64,2,512.2,0,Promising
13178,25,21,14059.19,3,Champions
13179,618,1,572.3100000000001,2,Lost Customers
13180,606,1,86.10000000000001,2,Lost Customers
13181,380,1,359.69,2,Lost Customers
13182,44,1,121.18,2,Lost Customers
13183,7,15,7036.18,3,Champions
13184,14,10,1701.29,3,Champions
13185,267,1,71.4,2,Lost Customers
13186,39,3,1575.89,0,Promising
13187,336,4,367.01,2,Lost Customers
13188,10,1,114.60000000000001,0,Promising
13189,18,2,260.68,0,Promising
13190,543,3,570.66,2,Lost Customers
13191,657,1,164.69,2,Lost Customers
13192,94,6,2558.58,1,At Risk
13193,60,1,117.88,2,Lost Customers
13194,135,2,472.78,2,Lost Customers
13195,413,1,172.38,2,Lost Customers
13196,10,7,3068.84,3,Champions
13197,609,1,373.01000000000005,2,Lost Customers
13198,9,8,4974.2300000000005,3,Champions
13199,3,67,15964.210000000001,3,Champions
13200,18,4,870.09,0,Promising
13201,501,4,1240.6100000000001,1,At Risk
13202,393,7,1580.3,1,At Risk
13203,9,10,2648.25,3,Champions
13204,730,1,966.6600000000001,2,Lost Customers
13205,442,1,2803.2,1,At Risk
13206,399,13,8377.32,1,At Risk
13207,14,4,535.86,0,Promising
13208,58,9,1988.5,1,At Risk
13209,29,13,8509.51,3,Champions
13210,93,1,353.48,2,Lost Customers
13211,9,10,2729.32,3,Champions
13212,19,3,788.08,0,Promising
13213,56,11,3851.52,3,Champions
13214,417,7,3264.23,1,At Risk
13215,401,1,81.6,2,Lost Customers
13216,267,1,333.74,2,Lost Customers
13217,121,4,666.48,1,At Risk
13218,126,1,62.63999999999999,2,Lost Customers
13219,617,1,76.23,2,Lost Customers
13220,77,5,1336.0900000000001,1,At Risk
13221,239,2,847.41,2,Lost Customers
13222,576,1,88.5,2,Lost Customers
13223,199,6,969.1200000000001,1,At Risk
13224,59,2,2155.95,1,At Risk
13225,2,16,16260.07,3,Champions
13226,272,2,312.46,2,Lost Customers
13227,201,1,257.7,2,Lost Customers
13228,80,1,358.0,2,Lost Customers
13229,225,1,160.95,2,Lost Customers
13230,3,30,6267.33,3,Champions
13232,12,7,1357.6,0,Promising
13233,73,4,1176.46,1,At Risk
13234,672,2,356.95,2,Lost Customers
13235,211,1,1031.07,2,Lost Customers
13236,24,2,744.85,0,Promising
13237,387,1,643.0,2,Lost Customers
13238,16,6,1006.63,0,Promising
13239,261,5,1594.69,1,At Risk
13240,95,8,1514.45,1,At Risk
13241,411,1,115.58,2,Lost Customers
13242,111,7,699.4,1,At Risk
13243,202,5,1278.04,1,At Risk
13244,92,1,121.74000000000001,2,Lost Customers
13245,50,2,989.22,0,Promising
13246,17,11,3387.43,3,Champions
13247,17,4,501.12,0,Promising
13248,124,2,465.68,2,Lost Customers
13249,91,9,1608.93,1,At Risk
13250,460,2,256.04,2,Lost Customers
13251,401,1,252.68,2,Lost Customers
13252,393,2,399.3,2,Lost Customers
13253,156,4,2951.11,1,At Risk
13254,375,1,51.410000000000004,2,Lost Customers
13255,8,3,678.76,0,Promising
13257,435,1,149.75,2,Lost Customers
13258,11,5,1035.18,0,Promising
13259,61,9,1433.38,1,At Risk
13260,60,1,557.62,0,Promising
13261,268,2,944.1,2,Lost Customers
13262,262,3,573.45,2,Lost Customers
13263,0,39,8704.69,3,Champions
13264,442,1,722.5600000000001,2,Lost Customers
13265,52,5,2107.66,1,At Risk
13266,10,19,6135.04,3,Champions
13267,2,36,9429.81,3,Champions
13268,17,11,3214.69,3,Champions
13269,0,28,8540.27,3,Champions
13270,365,1,590.0,2,Lost Customers
13271,36,1,217.38,0,Promising
13272,30,2,276.56,0,Promising
13273,112,1,138.98,2,Lost Customers
13274,408,1,360.85,2,Lost Customers
13275,383,2,241.66,2,Lost Customers
13276,63,5,1939.26,1,At Risk
13277,15,7,523.3,0,Promising
13278,40,4,1435.85,0,Promising
13279,77,1,137.75,2,Lost Customers
13280,121,7,2322.63,1,At Risk
13281,438,1,350.85,2,Lost Customers
13282,17,4,1313.19,0,Promising
13283,59,4,373.36,0,Promising
13284,330,1,201.19,2,Lost Customers
13285,22,6,3364.59,3,Champions
13286,599,1,734.91,2,Lost Customers
13287,602,3,781.59,2,Lost Customers
13288,442,5,927.61,1,At Risk
13289,723,1,307.95,2,Lost Customers
13290,437,1,208.63,2,Lost Customers
13291,155,11,3320.84,1,At Risk
13292,38,5,994.51,0,Promising
13293,391,6,1192.94,1,At Risk
13294,189,3,1689.53,1,At Risk
13295,359,4,1101.97,1,At Risk
13296,136,6,792.51,1,At Risk
13297,7,7,4368.62,3,Champions
13298,0,1,360.0,0,Promising
13299,267,3,1218.7,1,At Risk
13300,168,3,1285.51,1,At Risk
13301,103,4,618.09,1,At Risk
13302,154,2,159.2,2,Lost Customers
13303,399,1,61.72,2,Lost Customers
13304,350,4,1217.99,1,At Risk
13305,3,16,3618.5099999999998,3,Champions
13306,429,1,53.65,2,Lost Customers
13307,119,3,273.34,2,Lost Customers
13308,22,4,1670.3700000000001,0,Promising
13309,6,6,1706.3700000000001,0,Promising
13310,27,5,1541.2,0,Promising
13311,3,2,598.57,0,Promising
13312,450,1,124.75,2,Lost Customers
13313,21,12,3445.32,3,Champions
13314,1,3,775.94,0,Promising
13315,688,1,310.26,2,Lost Customers
13316,36,10,13191.57,3,Champions
13317,65,19,6486.091,3,Champions
13318,0,3,640.76,0,Promising
13319,4,58,21323.22,3,Champions
13320,77,6,2228.1,1,At Risk
13321,71,2,567.36,0,Promising
13322,16,1,199.48000000000002,0,Promising
13323,2,5,787.85,0,Promising
13324,35,18,10513.47,3,Champions
13325,81,1,675.3,2,Lost Customers
13326,431,1,281.76,2,Lost Customers
13327,38,20,9134.48,3,Champions
13328,315,1,1308.48,2,Lost Customers
13329,31,8,4808.77,3,Champions
13330,92,6,2806.18,1,At Risk
13331,401,1,262.4,2,Lost Customers
13332,13,1,350.9,0,Promising
13333,410,3,1015.74,1,At Risk
13334,81,5,6263.75,1,At Risk
13336,76,1,795.12,0,Promising
13337,545,1,1575.26,2,Lost Customers
13338,157,4,2445.62,1,At Risk
13339,200,1,860.12,2,Lost Customers
13340,44,12,22100.56,3,Champions
13341,260,1,775.85,2,Lost Customers
13343,177,1,353.43,2,Lost Customers
13344,67,3,2543.72,1,At Risk
13345,287,1,389.5,2,Lost Customers
13346,462,6,299.4,2,Lost Customers
13347,69,1,341.36,2,Lost Customers
13348,63,1,233.76,2,Lost Customers
13349,10,1,247.32,0,Promising
13350,15,2,979.12,0,Promising
13351,65,1,373.94,2,Lost Customers
13352,59,1,397.97999999999996,0,Promising
13354,70,1,743.53,0,Promising
13355,121,1,674.7,2,Lost Customers
13356,79,1,768.24,0,Promising
13357,256,5,3838.36,1,At Risk
13358,268,1,439.03,2,Lost Customers
13359,63,2,1043.31,0,Promising
13360,431,4,1553.65,1,At Risk
13361,471,2,1450.5,1,At Risk
13362,8,7,5394.07,3,Champions
13363,17,3,1723.86,0,Promising
13364,70,1,134.95999999999998,2,Lost Customers
13365,33,2,2225.37,0,Promising
13366,49,1,56.160000000000004,2,Lost Customers
13367,431,1,510.20000000000005,2,Lost Customers
13368,256,4,1121.5,1,At Risk
13369,365,1,308.28000000000003,2,Lost Customers
13370,371,1,754.87,2,Lost Customers
13371,504,2,2297.66,1,At Risk
13372,89,1,378.64,2,Lost Customers
13373,60,6,7587.1900000000005,1,At Risk
13374,414,2,422.8,2,Lost Customers
13375,88,2,1792.23,1,At Risk
13376,98,3,1019.76,1,At Risk
13377,396,2,1552.88,1,At Risk
13379,25,3,572.56,0,Promising
13380,432,1,62.4,2,Lost Customers
13381,31,12,8224.37,3,Champions
13382,280,5,1387.58,1,At Risk
13383,543,1,305.28000000000003,2,Lost Customers
13384,30,11,6680.83,3,Champions
13385,329,1,534.57,2,Lost Customers
13386,413,2,835.46,2,Lost Customers
13387,416,1,189.44,2,Lost Customers
13388,130,3,1185.65,1,At Risk
13389,10,3,797.96,0,Promising
13390,74,1,544.08,2,Lost Customers
13391,203,1,59.8,2,Lost Customers
13392,676,1,91.14,2,Lost Customers
13393,583,4,1131.45,1,At Risk
13394,1,19,6621.7,3,Champions
13395,184,3,1180.23,1,At Risk
13396,28,2,1360.99,0,Promising
13397,72,10,3191.87,1,At Risk
13398,191,2,670.34,2,Lost Customers
13399,463,3,275.4,2,Lost Customers
13400,582,1,310.83,2,Lost Customers
13402,126,4,1226.8500000000001,1,At Risk
13403,17,3,229.5,0,Promising
13404,0,2,252.49,0,Promising
13405,73,6,1213.811,1,At Risk
13406,426,2,568.92,2,Lost Customers
13407,578,3,2244.7,1,At Risk
13408,1,106,50174.782,3,Champions
13410,23,9,2201.96,3,Champions
13411,106,1,213.55,2,Lost Customers
13412,619,1,487.34999999999997,2,Lost Customers
13413,639,6,429.44,1,At Risk
13414,133,6,2494.14,1,At Risk
13415,472,4,800.67,1,At Risk
13416,43,3,940.8000000000001,0,Promising
13417,4,6,1669.49,0,Promising
13418,11,31,11610.36,3,Champions
13419,63,1,221.06,2,Lost Customers
13420,149,2,159.85,2,Lost Customers
13421,39,8,4103.12,3,Champions
13422,63,1,2626.3,0,Promising
13423,428,1,217.03,2,Lost Customers
13424,449,1,572.77,2,Lost Customers
13425,107,5,3403.63,1,At Risk
13426,0,22,8167.38,3,Champions
13427,18,6,1006.53,0,Promising
13428,9,3,499.98,0,Promising
13429,10,4,1006.8,0,Promising
13430,18,2,679.45,0,Promising
13431,66,8,3316.24,1,At Risk
13432,570,2,439.1,2,Lost Customers
13433,500,4,658.3199999999999,1,At Risk
13434,73,5,1666.8600000000001,1,At Risk
13435,4,9,4475.2300000000005,3,Champions
13436,1,1,196.89,0,Promising
13437,13,7,3408.06,3,Champions
13438,546,1,46.5,2,Lost Customers
13439,254,3,986.61,1,At Risk
13440,422,7,1295.25,1,At Risk
13441,91,2,720.9,0,Promising
13442,666,3,419.87,2,Lost Customers
13443,448,6,1280.16,1,At Risk
13444,373,2,631.6800000000001,2,Lost Customers
13445,625,1,241.89999999999998,2,Lost Customers
13446,429,11,3881.89,1,At Risk
13447,22,3,1129.14,0,Promising
13448,16,13,8796.91,3,Champions
13449,23,1,291.88,0,Promising
13450,26,13,4120.04,3,Champions
13451,25,11,7190.92,3,Champions
13452,258,3,729.8,1,At Risk
13453,165,3,781.6899999999999,1,At Risk
13454,640,1,219.87,2,Lost Customers
13455,24,6,2212.9900000000002,1,At Risk
13456,17,6,1766.72,0,Promising
13457,688,2,148.22,2,Lost Customers
13458,6,16,11959.27,3,Champions
13459,624,2,1160.4099999999999,2,Lost Customers
13460,28,2,183.44,0,Promising
13461,38,6,4160.0,1,At Risk
13462,252,5,1153.85,1,At Risk
13464,57,6,3097.64,1,At Risk
13465,445,2,931.12,2,Lost Customers
13466,183,5,1013.35,1,At Risk
13467,10,2,1083.71,0,Promising
13468,1,72,12808.28,3,Champions
13469,652,1,82.4,2,Lost Customers
13470,98,2,165.0,2,Lost Customers
13471,0,4,2531.58,0,Promising
13472,463,2,592.24,2,Lost Customers
13473,60,8,2657.7599999999998,1,At Risk
13474,235,3,663.79,1,At Risk
13475,190,4,1431.78,1,At Risk
13476,178,5,2061.4700000000003,1,At Risk
13477,37,11,2834.17,3,Champions
13478,468,5,2215.78,1,At Risk
13479,200,4,851.37,1,At Risk
13480,416,2,627.82,2,Lost Customers
13481,45,11,3830.84,3,Champions
13482,231,2,336.09,2,Lost Customers
13483,65,1,140.34,2,Lost Customers
13484,240,3,790.72,1,At Risk
13485,232,11,3019.2200000000003,1,At Risk
13486,77,3,1122.41,1,At Risk
13487,57,5,846.87,1,At Risk
13488,16,23,14205.96,3,Champions
13489,104,4,449.52,1,At Risk
13490,653,1,154.25,2,Lost Customers
13491,51,27,4467.66,3,Champions
13492,135,3,1269.84,1,At Risk
13493,274,2,618.63,2,Lost Customers
13494,311,1,316.26000000000005,2,Lost Customers
13495,7,10,4863.31,3,Champions
13496,10,2,653.33,0,Promising
13497,282,6,1166.83,1,At Risk
13498,729,1,327.38,2,Lost Customers
13499,17,5,1159.11,0,Promising
13500,22,4,1466.3,0,Promising
13501,287,3,2885.11,1,At Risk
13502,16,5,780.5,0,Promising
13503,70,6,1905.39,1,At Risk
13504,63,1,295.93,2,Lost Customers
13505,72,4,4393.63,1,At Risk
13506,315,5,1338.08,1,At Risk
13507,2,4,2479.16,0,Promising
13508,243,2,287.05,2,Lost Customers
13509,8,8,1114.72,0,Promising
13510,0,11,4558.29,3,Champions
13511,676,1,282.76,2,Lost Customers
13512,260,4,713.39,1,At Risk
13513,126,3,824.59,1,At Risk
13514,73,4,815.9000000000001,1,At Risk
13515,72,6,1265.82,1,At Risk
13516,20,4,1685.26,0,Promising
13517,59,3,2128.42,1,At Risk
13518,85,1,659.4399999999999,2,Lost Customers
13519,77,2,343.21,2,Lost Customers
13520,58,11,6606.0,3,Champions
13521,0,3,1093.65,0,Promising
13522,29,1,125.80000000000001,0,Promising
13523,32,6,4534.57,1,At Risk
13524,40,5,680.1800000000001,0,Promising
13525,14,2,628.78,0,Promising
13526,737,2,1182.0,2,Lost Customers
13527,33,12,4683.74,3,Champions
13529,78,2,307.76,2,Lost Customers
13530,633,1,402.97999999999996,2,Lost Customers
13531,204,6,1433.07,1,At Risk
13532,33,1,210.31,0,Promising
13533,182,3,270.79,2,Lost Customers
13534,1,35,7720.9,3,Champions
13535,402,1,89.5,2,Lost Customers
13536,0,7,3448.29,3,Champions
13537,425,2,717.85,2,Lost Customers
13538,42,12,3112.73,3,Champions
13539,85,7,1569.3600000000001,1,At Risk
13540,466,3,632.39,2,Lost Customers
13541,426,2,785.25,2,Lost Customers
13542,376,17,4006.17,1,At Risk
13543,633,2,1439.6100000000001,1,At Risk
13544,39,6,829.0,0,Promising
13545,390,2,374.64,2,Lost Customers
13546,11,5,1092.14,0,Promising
13547,407,1,175.53,2,Lost Customers
13548,95,3,908.99,1,At Risk
13549,25,8,1005.8,0,Promising
13550,382,1,349.51,2,Lost Customers
13551,318,2,244.2,2,Lost Customers
13552,65,22,6978.92,3,Champions
13553,674,1,517.8,2,Lost Customers
13554,379,7,1638.28,1,At Risk
13555,73,13,8999.19,3,Champions
13556,428,2,200.82,2,Lost Customers
13557,27,13,3032.26,3,Champions
13558,5,4,605.06,0,Promising
13559,512,2,990.0,2,Lost Customers
13560,6,1,174.37,0,Promising
13561,215,11,1820.72,1,At Risk
13562,81,8,4838.18,1,At Risk
13563,83,2,777.53,0,Promising
13564,143,37,16709.55,3,Champions
13565,18,3,414.8,0,Promising
13566,40,5,1708.1200000000001,1,At Risk
13567,427,4,1083.69,1,At Risk
13568,172,1,192.85,2,Lost Customers
13569,16,4,775.46,0,Promising
13570,242,1,239.49,2,Lost Customers
13571,12,26,4546.54,3,Champions
13572,205,1,1384.25,2,Lost Customers
13573,49,6,916.47,1,At Risk
13574,410,1,421.25,2,Lost Customers
13575,22,5,732.0699999999999,0,Promising
13576,9,28,11202.59,3,Champions
13577,24,11,3489.28,3,Champions
13578,408,1,147.66,2,Lost Customers
13579,14,5,1374.34,0,Promising
13580,405,1,107.75,2,Lost Customers
13581,308,2,280.53000000000003,2,Lost Customers
13582,389,2,241.68,2,Lost Customers
13583,155,2,1445.031,1,At Risk
13584,306,3,392.45,2,Lost Customers
13585,530,3,684.54,2,Lost Customers
13586,540,1,131.53,2,Lost Customers
13587,63,4,1673.5,1,At Risk
13588,15,9,2478.95,3,Champions
13589,14,6,1120.74,0,Promising
13590,10,18,6349.59,3,Champions
13591,64,7,2093.94,1,At Risk
13592,35,4,247.95999999999998,0,Promising
13593,107,14,5523.6900000000005,3,Champions
13594,52,2,533.32,0,Promising
13595,516,3,818.22,1,At Risk
13596,5,2,697.04,0,Promising
13597,399,2,396.71,2,Lost Customers
13598,46,5,789.59,0,Promising
13599,0,33,9814.79,3,Champions
13600,311,2,518.42,2,Lost Customers
13601,44,4,1185.14,0,Promising
13602,64,4,1025.17,1,At Risk
13603,25,1,164.34,0,Promising
13604,658,1,717.62,2,Lost Customers
13605,386,2,522.67,2,Lost Customers
13606,28,3,280.53999999999996,0,Promising
13607,39,2,1078.31,0,Promising
13608,540,1,236.2,2,Lost Customers
13609,592,1,167.35,2,Lost Customers
13610,11,14,2175.88,3,Champions
13611,88,10,3319.53,1,At Risk
13612,632,1,818.29,2,Lost Customers
13613,452,5,1039.8500000000001,1,At Risk
13614,23,6,2359.19,1,At Risk
13615,318,8,6272.53,1,At Risk
13616,567,2,288.1,2,Lost Customers
13617,39,8,1278.75,1,At Risk
13618,173,1,177.34,2,Lost Customers
13619,544,2,231.69,2,Lost Customers
13620,527,1,112.34,2,Lost Customers
13621,116,1,213.85,2,Lost Customers
13622,695,1,658.95,2,Lost Customers
13623,30,10,2566.49,3,Champions
13624,387,1,462.08,2,Lost Customers
13625,596,1,301.26,2,Lost Customers
13626,252,2,707.04,2,Lost Customers
13627,58,7,2245.9,1,At Risk
13628,675,1,310.14,2,Lost Customers
13629,22,19,13370.86,3,Champions
13630,4,7,2031.78,3,Champions
13631,99,11,3070.42,1,At Risk
13632,24,8,3648.15,3,Champions
13634,32,16,5073.47,3,Champions
13635,67,4,2999.16,1,At Risk
13636,36,5,949.12,0,Promising
13637,51,3,810.5,0,Promising
13638,15,1,122.64,0,Promising
13639,73,2,1346.27,1,At Risk
13640,610,1,405.0,2,Lost Customers
13641,640,5,1016.47,1,At Risk
13642,215,4,514.72,1,At Risk
13643,30,10,2156.77,3,Champions
13644,15,4,2624.26,0,Promising
13645,119,1,252.1,2,Lost Customers
13646,399,2,326.25,2,Lost Customers
13647,9,8,3071.68,3,Champions
13648,399,8,1764.02,1,At Risk
13649,256,6,1481.08,1,At Risk
13650,16,10,3288.0,3,Champions
13651,34,3,226.85,0,Promising
13652,45,5,2262.05,1,At Risk
13653,487,1,152.2,2,Lost Customers
13654,42,11,6308.0,3,Champions
13655,113,6,2280.51,1,At Risk
13656,164,4,1078.85,1,At Risk
13657,10,2,382.14,0,Promising
13658,9,9,6025.5,3,Champions
13659,205,12,4894.88,1,At Risk
13660,399,1,314.59,2,Lost Customers
13661,602,1,325.24,2,Lost Customers
13662,85,11,2250.11,1,At Risk
13663,178,5,2047.51,1,At Risk
13665,385,3,1711.6599999999999,1,At Risk
13666,59,5,127.89999999999999,0,Promising
13667,148,1,305.02,2,Lost Customers
13668,2,35,13089.94,3,Champions
13669,50,3,413.55,0,Promising
13670,74,1,349.7,2,Lost Customers
13671,394,1,194.95,2,Lost Customers
13672,300,3,419.92,2,Lost Customers
13673,18,2,396.92,0,Promising
13674,432,1,240.68,2,Lost Customers
13675,150,2,486.82000000000005,2,Lost Customers
13676,538,2,243.9,2,Lost Customers
13677,404,2,556.1899999999999,2,Lost Customers
13678,151,1,232.6,2,Lost Customers
13679,493,3,281.26,2,Lost Customers
13680,0,12,11435.67,3,Champions
13681,17,4,827.83,0,Promising
13682,186,1,59.5,2,Lost Customers
13683,457,1,258.6,2,Lost Customers
13684,285,4,596.98,1,At Risk
13685,2,7,3119.44,3,Champions
13686,182,3,409.04,2,Lost Customers
13687,437,1,11880.84,1,At Risk
13688,634,1,375.5,2,Lost Customers
13689,62,2,1259.5,0,Promising
13690,58,1,172.25,2,Lost Customers
13691,395,1,212.78,2,Lost Customers
13692,24,5,3114.4,1,At Risk
13693,373,9,2011.82,1,At Risk
13694,3,143,195640.69,3,Champions
13695,30,16,2770.73,3,Champions
13696,421,3,2020.4,1,At Risk
13697,38,1,151.29999999999998,2,Lost Customers
13698,596,2,465.53000000000003,2,Lost Customers
13699,154,2,764.15,2,Lost Customers
13700,25,13,2613.46,3,Champions
13701,446,1,161.0,2,Lost Customers
13702,445,1,135.18,2,Lost Customers
13703,317,2,425.56,2,Lost Customers
13704,4,9,2308.06,3,Champions
13705,7,7,1717.19,0,Promising
13706,302,2,631.17,2,Lost Customers
13707,266,5,3365.86,1,At Risk
13708,270,1,296.88,2,Lost Customers
13709,3,18,7591.75,3,Champions
13710,31,3,509.52,0,Promising
13711,218,9,1792.26,1,At Risk
13712,246,2,766.42,2,Lost Customers
13713,407,3,743.26,1,At Risk
13714,464,1,161.35,2,Lost Customers
13715,280,17,8210.64,1,At Risk
13716,268,1,138.28,2,Lost Customers
13717,31,8,1763.3,1,At Risk
